country, type, prefix, voice price, sms price
Poland,Poland,48813070,0.058,0.05
Poland,Poland,48813076,0.058,0.05
Poland,Poland,48813077,0.058,0.05
Poland,Poland,48813078,0.058,0.05
Poland,Poland,48813079,0.058,0.05
Poland,Poland,4881311,0.058,0.05
Poland,Poland,48813813,0.058,0.05
Poland,FIXED (Other),488144,0.058,0.05
Poland,Poland,4881450,0.058,0.05
Poland,Poland,48814501,0.05,0.05
Poland,Poland,48814502,0.05,0.05
Poland,Poland,48814503,0.05,0.05
Poland,Poland,48814504,0.05,0.05
Poland,Poland,4881451,0.058,0.05
Poland,Poland,48814510,0.05,0.05
Poland,Poland,4881452,0.058,0.05
Poland,Poland,4881453,0.058,0.05
Poland,Poland,4881454,0.058,0.05
Poland,Poland,48814551,0.058,0.05
Poland,Poland,48814552,0.058,0.05
Poland,Poland,48814553,0.058,0.05
Poland,Poland,48814554,0.058,0.05
Poland,Poland,48814555,0.058,0.05
Poland,Poland,4881458,0.058,0.05
Poland,Poland,48814585,0.05,0.05
Poland,Poland,48814587,0.05,0.05
Poland,Poland,4881459,0.058,0.05
Poland,Poland,488146,0.058,0.05
Poland,Poland,48814650,0.05,0.05
Poland,Poland,48814657,0.05,0.05
Poland,Poland,48814658,0.05,0.05
Poland,Poland,48814659,0.05,0.05
Poland,Poland,4881470,0.058,0.05
Poland,Poland,4881471,0.058,0.05
Poland,Poland,4881472,0.058,0.05
Poland,Poland,48814720,0.05,0.05
Poland,Poland,48814729,0.05,0.05
Poland,Poland,4881473,0.058,0.05
Poland,Poland,4881474,0.058,0.05
Poland,Poland,4881475,0.058,0.05
Poland,Poland,48814753,0.05,0.05
Poland,Poland,4881476,0.058,0.05
Poland,Poland,48814760,0.05,0.05
Poland,Poland,48814767,0.05,0.05
Poland,Poland,48814768,0.05,0.05
Poland,Poland,48814769,0.05,0.05
Poland,Poland,4881477,0.058,0.05
Poland,Poland,48814771,0.05,0.05
Poland,Poland,48814772,0.05,0.05
Poland,Poland,48814773,0.05,0.05
Poland,Poland,4881478,0.058,0.05
Poland,Poland,4881479,0.058,0.05
Poland,Poland,48814814,0.058,0.05
Poland,Poland,48815065,0.058,0.05
Poland,Poland,4881516,0.058,0.05
Poland,Poland,48815161,0.05,0.05
Poland,Poland,48815162,0.05,0.05
Poland,Poland,48815163,0.05,0.05
Poland,Poland,48815164,0.05,0.05
Poland,Poland,48815249,0.058,0.05
Poland,Poland,4881551,0.058,0.05
Poland,Poland,48815555,0.058,0.05
Poland,Poland,48815617,0.058,0.05
Poland,Poland,48815618,0.058,0.05
Poland,Poland,48815619,0.058,0.05
Poland,Poland,48815631,0.058,0.05
Poland,Poland,48815632,0.058,0.05
Poland,Poland,48815633,0.058,0.05
Poland,Poland,48815634,0.058,0.05
Poland,Poland,4881565,0.058,0.05
Poland,Poland,48815658,0.05,0.05
Poland,Poland,48815815,0.058,0.05
Poland,Poland,48815851,0.058,0.05
Poland,Poland,48815855,0.058,0.05
Poland,Poland,48817817,0.058,0.05
Poland,Poland,48818228,0.058,0.05
Poland,Poland,48818847,0.058,0.05
Poland,Poland,48818848,0.058,0.05
Poland,Poland,48818849,0.058,0.05
Poland,Poland,48823070,0.058,0.05
Poland,Poland,48825065,0.058,0.05
Poland,Poland,4882540,0.058,0.05
Poland,Poland,48825411,0.058,0.05
Poland,Poland,48825412,0.058,0.05
Poland,Poland,4882542,0.058,0.05
Poland,Poland,48825420,0.05,0.05
Poland,Poland,48825427,0.05,0.05
Poland,Poland,48825428,0.05,0.05
Poland,Poland,48825429,0.05,0.05
Poland,Poland,48825431,0.058,0.05
Poland,Poland,4882544,0.058,0.05
Poland,Poland,4882545,0.058,0.05
Poland,Poland,48825461,0.058,0.05
Poland,Poland,4882547,0.058,0.05
Poland,Poland,4882548,0.058,0.05
Poland,Poland,4882549,0.058,0.05
Poland,Poland,48825611,0.058,0.05
Poland,Poland,48825612,0.058,0.05
Poland,Poland,48825699,0.058,0.05
Poland,Poland,4882570,0.058,0.05
Poland,Poland,48825702,0.05,0.05
Poland,Poland,48825758,0.058,0.05
Poland,Poland,48825769,0.058,0.05
Poland,Poland,48825777,0.058,0.05
Poland,Poland,48825900,0.058,0.05
Poland,Poland,48825908,0.058,0.05
Poland,Poland,48825909,0.058,0.05
Poland,Poland,4882592,0.058,0.05
Poland,Poland,48825924,0.05,0.05
Poland,Poland,48825925,0.05,0.05
Poland,Poland,48825926,0.05,0.05
Poland,Poland,48826826,0.058,0.05
Poland,Poland,4882820,0.058,0.05
Poland,Poland,48828828,0.058,0.05
Poland,Poland,48828881,0.058,0.05
Poland,Poland,48828888,0.058,0.05
Poland,Poland,48833067,0.058,0.05
Poland,Poland,48833070,0.058,0.05
Poland,Poland,48833121,0.058,0.05
Poland,Poland,48833122,0.058,0.05
Poland,Poland,4883313,0.058,0.05
Poland,Poland,48833130,0.05,0.05
Poland,Poland,48833137,0.05,0.05
Poland,Poland,48833138,0.05,0.05
Poland,Poland,48833139,0.05,0.05
Poland,Poland,4883314,0.058,0.05
Poland,Poland,48833430,0.058,0.05
Poland,Poland,48833455,0.058,0.05
Poland,Poland,4883350,0.058,0.05
Poland,Poland,48833546,0.058,0.05
Poland,Poland,48833574,0.058,0.05
Poland,Poland,48833577,0.058,0.05
Poland,Poland,48833701,0.058,0.05
Poland,Poland,48833739,0.058,0.05
Poland,Poland,48833741,0.058,0.05
Poland,Poland,48833742,0.058,0.05
Poland,Poland,48833743,0.058,0.05
Poland,Poland,48833780,0.058,0.05
Poland,Poland,48833785,0.058,0.05
Poland,Poland,48833786,0.058,0.05
Poland,Poland,48833787,0.058,0.05
Poland,Poland,48833789,0.058,0.05
Poland,Poland,48833790,0.058,0.05
Poland,Poland,48833797,0.058,0.05
Poland,Poland,4883410,0.058,0.05
Poland,Poland,4883411,0.058,0.05
Poland,Poland,48834114,0.05,0.05
Poland,Poland,48834117,0.05,0.05
Poland,Poland,48834119,0.05,0.05
Poland,Poland,4883413,0.058,0.05
Poland,Poland,48834141,0.058,0.05
Poland,Poland,48834142,0.058,0.05
Poland,Poland,48834143,0.058,0.05
Poland,Poland,48834144,0.058,0.05
Poland,Poland,48834145,0.058,0.05
Poland,Poland,48838881,0.058,0.05
Poland,Poland,48838888,0.058,0.05
Poland,Poland,4884307,0.058,0.05
Poland,Poland,48843077,0.05,0.05
Poland,Poland,48843078,0.05,0.05
Poland,Poland,48843079,0.05,0.05
Poland,Poland,48845065,0.058,0.05
Poland,Poland,4884530,0.058,0.05
Poland,Poland,4884531,0.058,0.05
Poland,Poland,4884532,0.058,0.05
Poland,Poland,4884533,0.058,0.05
Poland,Poland,4884534,0.058,0.05
Poland,Poland,48845340,0.05,0.05
Poland,Poland,48845349,0.05,0.05
Poland,Poland,4884535,0.058,0.05
Poland,Poland,48845352,0.05,0.05
Poland,Poland,48845361,0.058,0.05
Poland,Poland,48845362,0.058,0.05
Poland,Poland,4884537,0.058,0.05
Poland,Poland,48845376,0.05,0.05
Poland,Poland,48845377,0.05,0.05
Poland,Poland,48845378,0.05,0.05
Poland,Poland,48845379,0.05,0.05
Poland,Poland,4884538,0.058,0.05
Poland,Poland,4884539,0.058,0.05
Poland,Poland,48845411,0.058,0.05
Poland,Poland,48845412,0.058,0.05
Poland,Poland,48845413,0.058,0.05
Poland,Poland,48845414,0.058,0.05
Poland,Poland,48845415,0.058,0.05
Poland,Poland,4884542,0.058,0.05
Poland,Poland,4884543,0.058,0.05
Poland,Poland,48845441,0.058,0.05
Poland,Poland,48845442,0.058,0.05
Poland,Poland,48845443,0.058,0.05
Poland,Poland,4884600,0.058,0.05
Poland,Poland,48846277,0.058,0.05
Poland,Poland,48846351,0.058,0.05
Poland,Poland,48846352,0.058,0.05
Poland,Poland,48846413,0.058,0.05
Poland,Poland,48848881,0.058,0.05
Poland,Poland,48848888,0.058,0.05
Poland,Poland,48853000,0.058,0.05
Poland,Poland,48853067,0.058,0.05
Poland,Poland,48853070,0.058,0.05
Poland,Poland,48853076,0.058,0.05
Poland,Poland,48853077,0.058,0.05
Poland,Poland,48853078,0.058,0.05
Poland,Poland,48853079,0.058,0.05
Poland,Poland,48856665,0.058,0.05
Poland,Poland,48856666,0.058,0.05
Poland,Poland,4885667,0.058,0.05
Poland,Poland,48856701,0.058,0.05
Poland,Poland,48856702,0.058,0.05
Poland,Poland,48856703,0.058,0.05
Poland,Poland,48856704,0.058,0.05
Poland,Poland,48856711,0.058,0.05
Poland,Poland,48856712,0.058,0.05
Poland,Poland,48856713,0.058,0.05
Poland,Poland,48856714,0.058,0.05
Poland,Poland,48856721,0.058,0.05
Poland,Poland,48856723,0.058,0.05
Poland,Poland,48856724,0.058,0.05
Poland,Poland,48856725,0.058,0.05
Poland,Poland,48856731,0.058,0.05
Poland,Poland,48856732,0.058,0.05
Poland,Poland,48856733,0.058,0.05
Poland,Poland,48856734,0.058,0.05
Poland,Poland,48856735,0.058,0.05
Poland,Poland,4885674,0.058,0.05
Poland,Poland,48856758,0.058,0.05
Poland,Poland,4885679,0.058,0.05
Poland,Poland,48856790,0.05,0.05
Poland,Poland,48856797,0.05,0.05
Poland,Poland,48856798,0.05,0.05
Poland,Poland,48856799,0.05,0.05
Poland,Poland,48856821,0.058,0.05
Poland,Poland,48856871,0.058,0.05
Poland,Poland,48856872,0.058,0.05
Poland,Poland,48856873,0.058,0.05
Poland,Poland,4885688,0.058,0.05
Poland,Poland,4885733,0.058,0.05
Poland,Poland,4885734,0.058,0.05
Poland,Poland,48857347,0.05,0.05
Poland,Poland,48857348,0.05,0.05
Poland,Poland,48857349,0.05,0.05
Poland,Poland,48857351,0.058,0.05
Poland,Poland,48857352,0.058,0.05
Poland,Poland,48857388,0.058,0.05
Poland,Poland,48857439,0.058,0.05
Poland,Poland,4885811,0.058,0.05
Poland,Poland,4885812,0.058,0.05
Poland,Poland,4885814,0.058,0.05
Poland,Poland,48858140,0.05,0.05
Poland,Poland,48858147,0.05,0.05
Poland,Poland,48858148,0.05,0.05
Poland,Poland,48858149,0.05,0.05
Poland,Poland,4885831,0.058,0.05
Poland,Poland,48858315,0.05,0.05
Poland,Poland,48858316,0.05,0.05
Poland,Poland,48858317,0.05,0.05
Poland,Poland,4885833,0.058,0.05
Poland,Poland,48858330,0.05,0.05
Poland,Poland,48858337,0.05,0.05
Poland,Poland,48858338,0.05,0.05
Poland,Poland,48858339,0.05,0.05
Poland,Poland,4885850,0.058,0.05
Poland,Poland,4885861,0.058,0.05
Poland,Poland,4885862,0.058,0.05
Poland,Poland,4885868,0.058,0.05
Poland,Poland,4885869,0.058,0.05
Poland,Poland,4885871,0.058,0.05
Poland,Poland,4885873,0.058,0.05
Poland,Poland,48858737,0.05,0.05
Poland,Poland,48858738,0.05,0.05
Poland,Poland,4885874,0.058,0.05
Poland,Poland,4885875,0.058,0.05
Poland,Poland,4885876,0.058,0.05
Poland,Poland,48858770,0.058,0.05
Poland,Poland,48858771,0.058,0.05
Poland,Poland,48858772,0.058,0.05
Poland,Poland,48858773,0.058,0.05
Poland,Poland,48858774,0.058,0.05
Poland,Poland,4885878,0.058,0.05
Poland,Poland,4885879,0.058,0.05
Poland,Poland,4885888,0.058,0.05
Poland,Poland,4886210,0.058,0.05
Poland,Poland,4886211,0.058,0.05
Poland,Poland,48862110,0.05,0.05
Poland,Poland,48862117,0.05,0.05
Poland,Poland,48862118,0.05,0.05
Poland,Poland,48862119,0.05,0.05
Poland,Poland,48862131,0.058,0.05
Poland,Poland,48862132,0.058,0.05
Poland,Poland,48862133,0.058,0.05
Poland,Poland,48862134,0.058,0.05
Poland,Poland,48862135,0.058,0.05
Poland,Poland,48862195,0.058,0.05
Poland,Poland,4886221,0.058,0.05
Poland,Poland,48862221,0.058,0.05
Poland,Poland,48862222,0.058,0.05
Poland,Poland,48862223,0.058,0.05
Poland,Poland,4886223,0.058,0.05
Poland,Poland,48862234,0.05,0.05
Poland,Poland,48862241,0.058,0.05
Poland,Poland,48862251,0.058,0.05
Poland,Poland,48862252,0.058,0.05
Poland,Poland,48862614,0.058,0.05
Poland,Poland,48862616,0.058,0.05
Poland,Poland,4886262,0.058,0.05
Poland,Poland,48862620,0.05,0.05
Poland,Poland,48863067,0.058,0.05
Poland,Poland,48863070,0.058,0.05
Poland,Poland,4886333,0.058,0.05
Poland,Poland,48864441,0.058,0.05
Poland,Poland,48864444,0.058,0.05
Poland,Poland,488647,0.058,0.05
Poland,Poland,4886470,0.05,0.05
Poland,Poland,48864701,0.058,0.05
Poland,Poland,48864702,0.058,0.05
Poland,Poland,4886471,0.05,0.05
Poland,Poland,48864711,0.058,0.05
Poland,Poland,48864712,0.058,0.05
Poland,Poland,4886478,0.05,0.05
Poland,Poland,48864781,0.058,0.05
Poland,Poland,48864782,0.058,0.05
Poland,Poland,48864783,0.058,0.05
Poland,Poland,48864784,0.058,0.05
Poland,Poland,48864785,0.058,0.05
Poland,Poland,4886479,0.05,0.05
Poland,Poland,48864790,0.058,0.05
Poland,Poland,48864791,0.058,0.05
Poland,Poland,48864792,0.058,0.05
Poland,Poland,48864793,0.058,0.05
Poland,Poland,48864794,0.058,0.05
Poland,Poland,48864795,0.058,0.05
Poland,Poland,48864797,0.058,0.05
Poland,Poland,48864798,0.058,0.05
Poland,Poland,48864799,0.058,0.05
Poland,Poland,48868881,0.058,0.05
Poland,Poland,48868888,0.058,0.05
Poland,Poland,48873070,0.058,0.05
Poland,Poland,4887441,0.058,0.05
Poland,Poland,4887444,0.058,0.05
Poland,Poland,48875065,0.058,0.05
Poland,Poland,48875231,0.058,0.05
Poland,Poland,48875232,0.058,0.05
Poland,Poland,48875233,0.058,0.05
Poland,Poland,48875235,0.058,0.05
Poland,Poland,48875236,0.058,0.05
Poland,Poland,48875555,0.058,0.05
Poland,Poland,48876171,0.058,0.05
Poland,Poland,48876181,0.058,0.05
Poland,Poland,48876182,0.058,0.05
Poland,Poland,48876666,0.058,0.05
Poland,Poland,4887730,0.058,0.05
Poland,Poland,4887731,0.058,0.05
Poland,Poland,4887732,0.058,0.05
Poland,Poland,48877331,0.058,0.05
Poland,Poland,48877332,0.058,0.05
Poland,Poland,48877333,0.058,0.05
Poland,Poland,4887734,0.058,0.05
Poland,Poland,48877340,0.05,0.05
Poland,Poland,48877348,0.05,0.05
Poland,Poland,48877349,0.05,0.05
Poland,Poland,4887735,0.058,0.05
Poland,Poland,48877350,0.05,0.05
Poland,Poland,48877357,0.05,0.05
Poland,Poland,48877358,0.05,0.05
Poland,Poland,48877359,0.05,0.05
Poland,Poland,48877361,0.058,0.05
Poland,Poland,4887737,0.058,0.05
Poland,Poland,4887738,0.058,0.05
Poland,Poland,4887739,0.058,0.05
Poland,Poland,4887777,0.058,0.05
Poland,Poland,48878881,0.058,0.05
Poland,Poland,48878888,0.058,0.05
Poland,Era GSM Mobile,48880,0.06,0.05
Poland,Poland,48881,0.06,0.05
Poland,Era GSM Mobile,488811,0.11,0.05
Poland,Era GSM Mobile,48882,0.06,0.05
Poland,Poland,48883,0.06,0.05
Poland,P4 Mobile,488840,0.06,0.05
Poland,Era GSM Mobile,488841,0.06,0.05
Poland,Era GSM Mobile,488842,0.06,0.05
Poland,P4 Mobile,488843,0.06,0.05
Poland,Mobile,488844,0.09,0.05
Poland,Mobile,488845,0.09,0.05
Poland,P4 Mobile,488846,0.06,0.05
Poland,P4 Mobile,488847,0.06,0.05
Poland,P4 Mobile,488848,0.06,0.05
Poland,P4 Mobile,488849,0.06,0.05
Poland,PLUS Mobile,48885,0.06,0.05
Poland,Era GSM Mobile,48886,0.06,0.05
Poland,PLUS Mobile,48887,0.06,0.05
Poland,Era GSM Mobile,48888,0.06,0.05
Poland,Era GSM Mobile,48889,0.06,0.05
Poland,Poland,48893070,0.058,0.05
Poland,Poland,4889333,0.058,0.05
Poland,Poland,48895065,0.058,0.05
Poland,Poland,48895127,0.058,0.05
Poland,Poland,48895313,0.058,0.05
Poland,Poland,48895314,0.058,0.05
Poland,Poland,48895315,0.058,0.05
Poland,Poland,48895500,0.058,0.05
Poland,Poland,48895552,0.058,0.05
Poland,Poland,48895553,0.058,0.05
Poland,Poland,48895554,0.058,0.05
Poland,Poland,48895555,0.058,0.05
Poland,Poland,48896110,0.058,0.05
Poland,Poland,48896111,0.058,0.05
Poland,Poland,4889612,0.058,0.05
Poland,Poland,4889613,0.058,0.05
Poland,Poland,48896130,0.05,0.05
Poland,Poland,48896137,0.05,0.05
Poland,Poland,48896138,0.05,0.05
Poland,Poland,48896139,0.05,0.05
Poland,Poland,48896141,0.058,0.05
Poland,Poland,48896142,0.058,0.05
Poland,Poland,48896143,0.058,0.05
Poland,Poland,48896144,0.058,0.05
Poland,Poland,48896158,0.058,0.05
Poland,Poland,48896159,0.058,0.05
Poland,Poland,48896171,0.058,0.05
Poland,Poland,48896172,0.058,0.05
Poland,Poland,48896173,0.058,0.05
Poland,Poland,48896174,0.058,0.05
Poland,Poland,48896175,0.058,0.05
Poland,Poland,48896222,0.058,0.05
Poland,Poland,48896271,0.058,0.05
Poland,Poland,48896272,0.058,0.05
Poland,Poland,48896273,0.058,0.05
Poland,Poland,48896444,0.058,0.05
Poland,Poland,4889650,0.058,0.05
Poland,Poland,4889651,0.058,0.05
Poland,Poland,48896521,0.058,0.05
Poland,Poland,48896522,0.058,0.05
Poland,Poland,48896523,0.058,0.05
Poland,Poland,4889653,0.058,0.05
Poland,Poland,4889658,0.058,0.05
Poland,Poland,4889659,0.058,0.05
Poland,Poland,488967,0.058,0.05
Poland,Poland,4889671,0.05,0.05
Poland,Poland,48896711,0.058,0.05
Poland,Poland,48896712,0.058,0.05
Poland,Poland,48896713,0.058,0.05
Poland,Poland,48896714,0.058,0.05
Poland,Poland,48896715,0.058,0.05
Poland,Poland,4889721,0.058,0.05
Poland,Poland,48897218,0.05,0.05
Poland,Poland,4889722,0.058,0.05
Poland,Poland,48897226,0.05,0.05
Poland,Poland,48897231,0.058,0.05
Poland,Poland,48897232,0.058,0.05
Poland,Poland,48897679,0.058,0.05
Poland,Poland,48898881,0.058,0.05
Poland,Poland,48898888,0.058,0.05
Poland,Poland,48913070,0.058,0.05
Poland,Poland,48913076,0.058,0.05
Poland,Poland,48913077,0.058,0.05
Poland,Poland,48913078,0.058,0.05
Poland,Poland,48913079,0.058,0.05
Poland,Poland,4891333,0.058,0.05
Poland,Poland,4891350,0.058,0.05
Poland,Poland,4891351,0.058,0.05
Poland,Poland,48913584,0.058,0.05
Poland,Poland,48913585,0.058,0.05
Poland,Poland,4891383,0.058,0.05
Poland,Poland,48913832,0.05,0.05
Poland,Poland,4891400,0.058,0.05
Poland,Poland,48914040,0.058,0.05
Poland,Poland,4891420,0.058,0.05
Poland,Poland,48914200,0.05,0.05
Poland,Poland,48914201,0.05,0.05
Poland,Poland,48914202,0.05,0.05
Poland,Poland,4891443,0.058,0.05
Poland,Poland,48914433,0.05,0.05
Poland,Poland,48914439,0.05,0.05
Poland,Poland,48914440,0.058,0.05
Poland,Poland,48914551,0.058,0.05
Poland,Poland,48914555,0.058,0.05
Poland,Poland,48914556,0.058,0.05
Poland,Poland,4891471,0.058,0.05
Poland,Poland,48914721,0.058,0.05
Poland,Poland,48914722,0.058,0.05
Poland,Poland,48914723,0.058,0.05
Poland,Poland,48914724,0.058,0.05
Poland,Poland,48914725,0.058,0.05
Poland,Poland,48915065,0.058,0.05
Poland,Poland,48915555,0.058,0.05
Poland,Poland,48915915,0.058,0.05
Poland,Poland,489181,0.058,0.05
Poland,Poland,48918156,0.05,0.05
Poland,Poland,48918157,0.05,0.05
Poland,Poland,48918158,0.05,0.05
Poland,Poland,48918159,0.05,0.05
Poland,Poland,48918166,0.05,0.05
Poland,Poland,48918167,0.05,0.05
Poland,Poland,48918168,0.05,0.05
Poland,Poland,48918169,0.05,0.05
Poland,Poland,4891817,0.05,0.05
Poland,Poland,48918171,0.058,0.05
Poland,Poland,48918172,0.058,0.05
Poland,Poland,48918173,0.058,0.05
Poland,Poland,48918175,0.058,0.05
Poland,Poland,48918196,0.05,0.05
Poland,Poland,48918197,0.05,0.05
Poland,Poland,48918198,0.05,0.05
Poland,Poland,48918199,0.05,0.05
Poland,Poland,4891820,0.058,0.05
Poland,Poland,4891821,0.058,0.05
Poland,Poland,4891822,0.058,0.05
Poland,Poland,48918231,0.058,0.05
Poland,Poland,4891829,0.058,0.05
Poland,Poland,4891831,0.058,0.05
Poland,Poland,4891834,0.058,0.05
Poland,Poland,4891835,0.058,0.05
Poland,Poland,4891836,0.058,0.05
Poland,Poland,48918367,0.05,0.05
Poland,Poland,48918511,0.058,0.05
Poland,Poland,48918512,0.058,0.05
Poland,Poland,48918513,0.058,0.05
Poland,Poland,48918514,0.058,0.05
Poland,Poland,4891852,0.058,0.05
Poland,Poland,4891853,0.058,0.05
Poland,Poland,4891858,0.058,0.05
Poland,Poland,489188,0.058,0.05
Poland,Poland,4894300,0.058,0.05
Poland,Poland,48943067,0.058,0.05
Poland,Poland,48943070,0.058,0.05
Poland,Poland,48943150,0.058,0.05
Poland,Poland,4894710,0.058,0.05
Poland,Poland,4894711,0.058,0.05
Poland,Poland,4894712,0.058,0.05
Poland,Poland,4894713,0.058,0.05
Poland,Poland,48947138,0.05,0.05
Poland,Poland,48947140,0.058,0.05
Poland,Poland,48947141,0.058,0.05
Poland,Poland,48947151,0.058,0.05
Poland,Poland,48947152,0.058,0.05
Poland,Poland,48947153,0.058,0.05
Poland,Poland,4894716,0.058,0.05
Poland,Poland,4894717,0.058,0.05
Poland,Poland,48947181,0.058,0.05
Poland,Poland,48947182,0.058,0.05
Poland,Poland,48947183,0.058,0.05
Poland,Poland,48947191,0.058,0.05
Poland,Poland,48947192,0.058,0.05
Poland,Poland,48947193,0.058,0.05
Poland,Poland,48947194,0.058,0.05
Poland,Poland,4894720,0.058,0.05
Poland,Poland,4894721,0.058,0.05
Poland,Poland,4894722,0.058,0.05
Poland,Poland,48947231,0.058,0.05
Poland,Poland,48947232,0.058,0.05
Poland,Poland,4894731,0.058,0.05
Poland,Poland,4894732,0.058,0.05
Poland,Poland,4894733,0.058,0.05
Poland,Poland,4894734,0.058,0.05
Poland,Poland,4894735,0.058,0.05
Poland,Poland,48947474,0.058,0.05
Poland,Poland,48947475,0.058,0.05
Poland,Poland,48947476,0.058,0.05
Poland,Poland,48947478,0.058,0.05
Poland,Poland,48947479,0.058,0.05
Poland,Poland,48948880,0.058,0.05
Poland,Poland,48948881,0.058,0.05
Poland,Poland,48948888,0.058,0.05
Poland,Poland,48948889,0.058,0.05
Poland,Poland,48952222,0.058,0.05
Poland,Poland,48953067,0.058,0.05
Poland,Poland,48953070,0.058,0.05
Poland,Poland,4895333,0.058,0.05
Poland,Poland,4895711,0.058,0.05
Poland,Poland,48957112,0.05,0.05
Poland,Poland,48957113,0.05,0.05
Poland,Poland,48957114,0.05,0.05
Poland,Poland,48957121,0.058,0.05
Poland,Poland,48957122,0.058,0.05
Poland,Poland,48957123,0.058,0.05
Poland,Poland,48957124,0.058,0.05
Poland,Poland,48957125,0.058,0.05
Poland,Poland,48957131,0.058,0.05
Poland,Poland,48957132,0.058,0.05
Poland,Poland,48957133,0.058,0.05
Poland,Poland,4895714,0.058,0.05
Poland,Poland,4895715,0.058,0.05
Poland,Poland,48957197,0.058,0.05
Poland,Poland,48957198,0.058,0.05
Poland,Poland,48957199,0.058,0.05
Poland,Poland,48957301,0.058,0.05
Poland,Poland,48957302,0.058,0.05
Poland,Poland,48957303,0.058,0.05
Poland,Poland,48957304,0.058,0.05
Poland,Poland,48957305,0.058,0.05
Poland,Poland,48957313,0.058,0.05
Poland,Poland,48957341,0.058,0.05
Poland,Poland,48957342,0.058,0.05
Poland,Poland,48957343,0.058,0.05
Poland,Poland,4895735,0.058,0.05
Poland,Poland,4895736,0.058,0.05
Poland,Poland,4895737,0.058,0.05
Poland,Poland,4895738,0.058,0.05
Poland,Poland,4895739,0.058,0.05
Poland,Poland,48957401,0.058,0.05
Poland,Poland,48957402,0.058,0.05
Poland,Poland,48957403,0.058,0.05
Poland,Poland,48957404,0.058,0.05
Poland,Poland,48957497,0.058,0.05
Poland,Poland,48957498,0.058,0.05
Poland,Poland,48957499,0.058,0.05
Poland,Poland,48957665,0.058,0.05
Poland,Poland,48957666,0.058,0.05
Poland,Poland,48957667,0.058,0.05
Poland,Poland,48957668,0.058,0.05
Poland,Poland,48957669,0.058,0.05
Poland,Poland,4895780,0.058,0.05
Poland,Poland,48957803,0.05,0.05
Poland,Poland,48957804,0.05,0.05
Poland,Poland,48957805,0.05,0.05
Poland,Poland,48957806,0.05,0.05
Poland,Poland,4895781,0.058,0.05
Poland,Poland,4895782,0.058,0.05
Poland,Poland,4895783,0.058,0.05
Poland,Poland,48957841,0.058,0.05
Poland,Poland,48957842,0.058,0.05
Poland,Poland,48957843,0.058,0.05
Poland,Poland,48957844,0.058,0.05
Poland,Poland,4895785,0.058,0.05
Poland,Poland,4895788,0.058,0.05
Poland,Poland,4895789,0.058,0.05
Poland,Poland,48958881,0.058,0.05
Poland,Poland,48958888,0.058,0.05
Poland,Poland,48958889,0.058,0.05
Germany,Germany,49,0.043,0.08
Germany,FIXED (Other),49115,0.047,0.08
Germany,Mobile,4915,0.07,0.08
Germany,E-Plus Mobile,49150,0.08,0.08
Germany,Vodafone Mobile,49152,0.08,0.08
Germany,Mobile,49153,0.048,0.08
Germany,Mobile,49154,0.048,0.08
Germany,E-PLUS Mobile,49155,0.08,0.08
Germany,Eplus Mobile,49156,0.08,0.08
Germany,Eplus Mobile,49157,0.06,0.08
Germany,Mobile,491570,0.07,0.08
Germany,E-PLUS Mobile,491571,0.08,0.08
Germany,E-PLUS Mobile,491572,0.08,0.08
Germany,E-PLUS Mobile,491573,0.17,0.08
Germany,E-PLUS Mobile,491574,0.08,0.08
Germany,Mobile,491575,0.17,0.08
Germany,E-PLUS Mobile,491576,0.08,0.08
Germany,E-PLUS Mobile,491577,0.17,0.08
Germany,E-PLUS Mobile,491578,0.17,0.08
Germany,E-PLUS Mobile,491579,0.08,0.08
Germany,Mobile,49158,0.048,0.08
